date,google_ads_spend,facebook_ads_spend,email_marketing_spend,influencer_spend,organic_traffic,email_sends,site_visits,conversions,revenue
2024-06-28,218.7324688701867,260.87801158035046,0.8425210156917342,,4329.445017338051,31476.128806140776,18728.314025663683,798.6977441736947,3263.420815494683
2024-06-29,297.29233421737064,152.6254716286795,,20.865004232809877,4625.5136815367205,12050.92531440356,32200.018386334486,1383.6514855855753,-2088.0620434235616
2024-06-30,170.28326671718153,222.97253976947727,67.71868296690417,95.1521365421957,4594.621886970316,31902.224812872508,18063.18386283709,,10955.886621738286
2024-07-01,357.06146790026656,249.4182049607986,72.65796981225161,40.30021951398252,,24543.060926612136,40361.65658135715,1221.5005661640732,674.7883632611909
2024-07-02,354.3537394409416,249.87581805195478,19.105466471274145,10.57886274177295,6474.627860240671,22502.571946539476,28703.50318370541,1127.2873625684665,6799.144125405276
2024-07-03,478.07444196942294,242.54823638464504,25.806647634102873,26.099983555273592,,,39561.419292091334,1488.6631735743294,8449.739296431191
2024-07-04,203.2715795084349,229.80510051924483,24.92224765810348,95.61529716575886,5300.753878523962,23426.84745222844,26158.284526940806,904.2800899717577,2170.911577931491
2024-07-05,,162.1486016667726,113.46098528162963,325.85150169364215,5970.28520826814,15659.0802654812,32150.806291207937,967.8658263328027,-3923.924724498246
2024-07-06,180.5082247936918,411.56056114093985,55.192997562136966,53.95930735492012,4682.773000155839,27599.967519190475,,897.5680479718716,-814.3437098853437
2024-07-07,98.13536190203988,169.96941212583374,48.82961199080999,295.6609274888236,4070.955417976519,14173.6278253536,,1225.4918887907481,5209.706588503388
2024-07-08,730.8115463802155,155.99064364634697,88.389210614121,4.429555246765095,4276.850834462532,19321.049033263494,26538.723892827264,873.6320963672225,6864.355453095749
2024-07-09,438.4100073610848,171.0553495295787,25.01218828536944,43.93357828803693,5002.139649325531,16668.361471920973,33139.648147764165,994.727345845427,9405.25200423157
2024-07-10,349.421151414226,180.16768148141333,64.17876288546817,54.00617364000918,3728.9459499525174,14074.862225438032,,988.2733313318406,8263.836696580403
2024-07-11,198.10873112306282,30.28481077072783,199.11364093612147,100.35131121976683,4399.686780095989,24447.918901447487,20324.517368327528,1121.8175002998125,-2957.6990950046907
2024-07-12,90.71377250531526,72.86122219245516,127.58783777195431,27.42637909075545,4380.660029754278,23212.7524844578,39942.61514661462,753.787666078807,8395.910206359918
2024-07-13,392.2912691463843,138.31988497436504,63.35128515404446,,7549.467475794816,27254.06119340598,35817.343911136806,1226.16149761118,-2412.4361241273764
2024-07-14,178.07205488434056,28.625225108108452,50.513549085510725,46.42845833950786,1671.4220720793,9320.749350750995,30527.13286881792,1574.1910951994032,4140.119281903167
2024-07-15,271.03395812667776,152.43990152786927,72.13379174587674,174.25713534220228,4784.45633431324,26385.024214046265,43321.13906035025,1240.6474116950285,14519.15278426624
2024-07-16,124.76285424677678,178.43341335039645,141.28485364692907,70.02140705801557,7070.832551377725,35032.693432141365,27857.875850201242,1662.3963434403963,3471.123110750149
2024-07-17,240.4010101973984,,133.76018157587157,462.2946892580547,5146.213356958945,17290.153464938317,40581.62575991184,1600.1994557630776,-6441.766613865848
2024-07-18,131.2958475144294,89.17772788262856,159.49432247328983,46.84253227732831,5904.100968105311,31370.89167265382,31404.592679406574,1433.3205141743563,-38.82836269166182
2024-07-19,135.54234237200433,353.62758810398503,57.96657671116235,164.69749924152373,5119.791578119722,18421.03236764104,21801.993999388877,1222.4057527910657,13289.912246556847
2024-07-20,238.1459253900212,224.57627822213811,188.85789520573417,211.49689321974293,4199.199942540224,11765.541574632158,44784.3215341668,1206.7501164736318,1742.0726817373466
2024-07-21,49.08785701126904,,20.562352503737216,117.06484773614554,2309.7008785893045,18166.205345559225,37925.68677299268,,7225.248234102633
2024-07-22,51.59628943297447,325.29837272798545,87.22106326732217,,5246.546824443563,26289.223806051654,29031.831751923484,1082.4988171487903,-3064.4884912769867
2024-07-23,108.06893254835057,74.13503063337622,47.90700409214218,13.15843221561654,4069.2720744771304,14970.94110601081,35817.37007627159,635.2437745597608,-727.0909514403806
2024-07-24,168.72181854612705,46.19249943971089,34.151025959489644,176.86756817774162,4039.5975126016356,16397.96804596108,26770.372528016745,1347.601216230888,420.6029458865396
2024-07-25,364.46314954635443,296.44790743008053,159.76539085717118,,4401.215292825065,23561.236593759146,36633.19228047634,860.6794110195086,12898.8564185453
2024-07-26,176.2315579602004,141.34721400759017,64.0470006168568,3.895603200581682,7093.833687948192,20018.360700431436,,911.3576315428845,211.85629815480024
2024-07-27,197.14564490874102,72.38511187495469,47.4494206300868,71.7449864901799,,23507.737714920444,21841.58933044325,1200.0671843987363,-8079.6383450255635
2024-07-28,158.53134520577026,30.015417057492616,70.20983039604057,199.76305518063572,5260.649525034081,21426.977244550017,37834.0779542957,1171.462536733959,13489.398854461391
2024-07-29,254.27694356863822,172.5050675155096,0.2111861671366869,13.43411294661716,,22877.751917309437,28002.755694248644,776.3773181053109,2858.223695766893
2024-07-30,97.26954704720696,128.98518373460107,24.39983200934984,131.38836096127525,3587.3282990585476,17406.192885142755,31660.338359109934,1249.647469239942,4590.890475223577
2024-07-31,183.61967208012993,112.18369287032398,28.589977237002024,1.9511982233672533,5562.248193855283,21390.385652182355,19225.714703076523,1489.8418982583146,-6507.349871576062
2024-08-01,268.91097510870935,11.83473444747979,79.72597389645429,211.86715353089386,7139.486720078173,14435.761965824398,44782.93596561682,861.4975289202652,3442.5530628059587
2024-08-02,,408.02145670545076,,87.14310693906756,4703.191535569812,27730.601735020333,39524.23714974141,1581.7449992546278,1793.1693922867112
2024-08-03,201.95715595710993,37.925792186891236,55.78769763066325,11.327750468051295,2145.204751096131,16194.351699096118,28394.51825299736,731.9487524610167,-3556.317848073404
2024-08-04,203.82118050555795,121.10194876716292,43.333244349195716,120.82478081700471,,26773.084925296338,26762.43314509339,1835.197243311286,4952.986191539347
2024-08-05,287.49483921741273,105.4496225042994,25.851039703222717,31.62285685982045,,,38236.83489135755,,-6789.501936791032
2024-08-06,753.3839036254737,229.30195383997537,27.68289922529688,18.251812801443496,3096.985231536983,21211.994064543927,45859.76360135142,1243.6850990480673,-496.6890268687621
2024-08-07,824.9633600180821,182.37658023569733,,30.77762251167502,5211.781020395543,17030.212694655795,37630.08204649083,632.389928254299,10671.699211700474
2024-08-08,767.2022792142068,210.3626167808296,3.6718624087923213,109.95843151317125,5541.471219363319,13904.027412991825,47374.42133917281,,979.1087582256332
2024-08-09,,173.1391455603935,89.36836279346942,16.630546928193375,4912.271237589273,9531.437674368191,22621.189367504656,,-1449.522471282808
2024-08-10,18.421619433477726,85.48221387062122,20.399136529935372,0.5137737510026181,4051.0748970975756,13668.055048445243,23444.905356009673,1174.1513687701517,1052.7585110428033
2024-08-11,129.10680113437903,205.1244709686571,36.31791443622073,32.78127598278242,6219.124668276268,18056.546880704467,20488.47105557321,1031.075676884288,-176.12726076956073
2024-08-12,257.75391130024207,152.23578793915502,155.4050230086182,183.12331089635322,4515.944304837581,21271.275072973305,33534.08519719583,916.0306444416556,5983.2524892417205
2024-08-13,654.1916179176245,472.4840157182561,90.60924962872228,,3217.7766047600817,26062.27587969958,31404.828398434962,1539.1579858611933,5686.869830414125
2024-08-14,90.60770020225783,128.89434775558513,12.507578691217088,30.723263574525696,2540.630617196383,17325.455241218908,28784.391012224114,1209.242140499385,-6504.424726995214
2024-08-15,286.2969714723342,64.056218242431,72.7539032083433,29.372433979431626,,14708.235414396957,36474.06902498639,1662.2257129550317,-1975.4004852999833
2024-08-16,,,37.735533461490704,27.12919649730988,5739.996771765342,11343.711283983725,39858.62884171731,1042.055293561523,-3800.1156196378174
2024-08-17,639.0467625960251,116.4868848359928,56.08405221600367,25.611829330472656,5105.568256555002,22880.381707424625,17794.70072570526,1069.5615919883348,1350.5830059409723
2024-08-18,444.00957732126625,149.91768381243267,88.19348961277454,27.96044202356731,4471.670435779036,28299.167091976058,25224.223776791077,1444.6782733788489,3496.782162167433
2024-08-19,135.76510318281728,46.573451636917106,99.65685361011892,75.28010973419346,4365.201902956248,27597.981607737733,36561.14875298448,713.1075113989308,2854.459948043406
2024-08-20,491.603134929398,231.77189293853087,30.93162483340521,186.91387563949294,3709.116021870066,24259.596488883424,26258.090529131343,835.9609919541231,-8298.954973187796
2024-08-21,182.7751652773448,101.74608435333913,42.3021501919641,16.59004767701831,4482.253226528138,23831.259903605594,,1529.245491405949,6616.181939353047
2024-08-22,459.5784735203609,183.06152480927443,65.80546091631331,21.468399904639263,2455.895341855791,30185.742678256043,38148.299421203155,848.4198212330416,2499.1909607897032
2024-08-23,200.81345081908202,550.1328702265639,,84.10511523844532,4116.723615837783,,19683.999442208158,654.2846954092357,-2580.679457872072
2024-08-24,207.36684632133532,123.0899374393982,55.60114388229728,115.87003001802414,4626.874980378688,23876.77805614503,,1760.5581564219274,6645.312825110379
2024-08-25,138.06466551629134,254.14610990840544,142.63549405465236,6.319236484056004,5731.856056628502,18075.296828888004,32629.15220643847,781.8547056377383,-8495.843643476934
2024-08-26,312.84102497718754,129.91355240127285,,247.91674324140604,4952.088243951964,11827.739774871456,25409.44068871905,1255.2358194984508,-5361.258784877527
2024-08-27,219.22095366795716,86.4932025599258,87.14247162256628,40.558552750948756,5953.907736650671,15896.906597002542,36265.2452481054,1220.7255578172812,12462.75182393884
2024-08-28,290.75111337854787,361.85309493839776,59.80216343727433,7.540170637749871,6618.962126136115,19945.045768792068,25448.984198421047,356.8115050145749,3667.9447433804316
2024-08-29,44.0464486191567,20.856196341786504,15.59560207813087,5.739106433232332,6269.804112588922,20364.712235007817,41268.95594756735,1119.8048930496573,-3064.713143226856
2024-08-30,470.4156888713419,300.15565539732705,24.31592661926373,5.078054059464471,5564.611816854268,31557.71512913236,28994.02962003382,1334.523974843733,3958.294927558167
2024-08-31,549.394939117395,17.790504022774382,11.836066606290155,161.96040369696303,5014.235215016941,20487.663005546412,35370.161093642826,1306.2928144556581,2188.4557952141827
2024-09-01,218.46079065974018,279.44854389449415,108.62180168332347,63.14616845071488,3823.0543899037293,27073.06066415386,35968.19162386253,1471.0562051410504,2589.1079311515914
2024-09-02,719.244797028587,151.66449974254837,6.771777851684655,163.25445419822387,5887.932861655179,17389.536550542103,24979.679978047418,1083.7526055283697,6770.0758153055785
2024-09-03,613.8049987693374,64.22088141294422,40.68186460728408,,7015.696858665835,18129.944685408595,13572.10761075289,1413.7513326276483,2413.721578798522
2024-09-04,317.56702098395954,107.50288888681888,32.67061415501474,159.29512781915236,5410.527247580501,12025.95417665931,32886.046037310676,993.2012795759784,4172.381651241454
2024-09-05,495.7793558443511,244.70869125734274,31.818674998739816,49.89732397041084,7300.710978111348,15546.031922740569,30578.306776998958,776.8597750761675,2745.6224624413326
2024-09-06,412.8629097907798,516.765679943756,34.66863286723557,22.546598576732887,3169.3139503266993,23161.888348182518,34446.60822060102,810.6814872956302,-320.9493631947985
2024-09-07,32.53556410844317,31.7746248255757,163.25452400177403,265.0236258043169,3615.00393826455,20045.361082364798,28187.780220937297,,-4281.626203113996
2024-09-08,161.09955827351357,67.93046239094174,3.2176059518992783,53.232443736098325,6026.241809297915,25657.631719383404,26556.578409594273,1502.8757903673581,7941.593910412059
2024-09-09,,42.44477387617033,129.32941328299245,66.98223214955499,5317.148252183902,21087.523690070302,46067.78408785359,745.6279472824331,4030.87810777527
2024-09-10,573.2708758054254,,,162.85252017536928,6576.538611886169,17885.27761017355,18221.16750791378,1282.211652194791,8386.991856856523
2024-09-11,53.33327019772231,284.59063552691185,,75.3658875949607,4981.434031127913,32889.78118272175,35871.60382691391,1120.2227417782701,1554.2520663444623
2024-09-12,35.15868863778936,36.67526950581,50.20009223183799,38.22665400019971,3958.429492966002,19436.578587721717,25403.185134532872,1169.2054279648105,1776.079436640102
2024-09-13,191.51741931082765,148.59977090774441,13.475010518165265,98.18386591843243,4743.688109353949,26978.005818231824,27313.77105807662,1609.0821885599098,887.7385539451254
2024-09-14,20.26354144750848,278.4452712116611,138.87532809341945,71.92564547269829,3160.779234891519,17592.744760731934,27463.177339408274,1068.471789835418,7348.807772995209
2024-09-15,186.5088413076022,106.23077483252752,122.9242444005221,14.427892496519792,3645.691192283559,24257.5968763014,23572.525806629943,1383.480468464905,-78.60622324047472
2024-09-16,262.3385420365123,,14.77287286877376,151.43020778214728,6166.932797501612,25568.09395491012,34569.79368188992,1211.2690054143336,-3127.6896001805553
2024-09-17,86.87109546275896,344.27246196853383,77.41257254279756,4.550307322641845,6047.344897363532,21250.951823453484,41125.14876759966,1154.3943283101905,4572.102869351593
2024-09-18,190.44609503630005,56.79708657804671,25.53843383701423,78.74721109453837,5435.6051417672925,5873.102463820387,33760.10928997329,1889.9907373159422,745.2346188614875
2024-09-19,387.4617211459664,23.72087046031711,7.227394446153431,18.96896232275417,2934.706974847437,20109.51476513668,30827.05596969676,767.5974762853891,3265.136510011818
2024-09-20,128.58648924013025,190.28983539088412,20.456907517226178,123.4483986989306,4569.915709384533,27382.760286559853,22108.476007206027,1586.7395506312334,5236.857884288118
2024-09-21,100.59861572408707,194.13123767210928,132.76099311041202,26.336119364041025,3530.0001336079395,23164.88499816638,34134.60212659561,1396.9219696469916,-1319.0033723010654
2024-09-22,183.87292686488567,100.21226359744543,96.38019712514654,80.67428893960466,,22675.03325137548,47250.797053834394,1056.1425016104647,401.1081813978467
2024-09-23,78.67040444873508,84.39067389084687,35.07337818480062,199.0900901155537,4299.533439724879,9666.458396254886,26954.44300963926,1688.7955552324836,-280.9952864475433
2024-09-24,684.8891999438595,154.00324680694018,133.23957265934138,268.34251159400526,3697.1027470621407,15677.269575949646,26992.131365185072,645.566966283439,10956.44156260156
2024-09-25,205.5128976677539,55.81808060602646,115.75711050567526,,5035.7553981457095,22468.145786908633,25511.286952152022,1043.4700028102784,1669.9011383995285
2024-09-26,110.00418087400823,55.90353088008061,20.493468433337007,48.39760165609037,4231.814651798466,22462.299660721354,26084.686124044638,837.4553387192772,1797.5387719932705
2024-09-27,,243.59210131716515,158.42111108472227,182.65155629701252,6780.492692244448,27288.000680797413,8037.603570620922,1323.625039461438,-4002.22487471739
2024-09-28,183.09803769660152,52.19948570287337,32.3460760296781,60.71365774255051,4118.226922958971,,33240.2830868457,866.0807696438467,5028.075165199258
2024-09-29,167.68349522334688,25.559813329226884,36.946643767540984,13.542439788926778,3320.9260889304423,22434.944520042885,23235.58258916309,,3244.9147463951867
2024-09-30,128.5583873637138,84.24374894317222,3.3773160107806675,3.4661473442986312,2416.503781090981,20098.24545158776,17117.895049665596,1144.0690752535338,-3193.9424679734584
2024-10-01,123.4000091898288,102.25263175151949,25.028731060988,69.84813021594405,4963.0561971039015,,36025.51959786039,1056.1938172031746,10923.915516573517
2024-10-02,45.12422264905861,210.34634593471216,40.98199468838384,27.467260684671118,4325.683863370488,6465.252013431515,21343.857719664513,1316.5941738099932,2913.9268727011904
2024-10-03,495.28088193273743,90.73534655459628,61.26196542212672,118.98443033170521,3285.314472185928,22586.05815278046,27290.64756892994,1119.4135128185808,-91.84704976334933
2024-10-04,303.27634924218785,383.3885787266795,13.533626645840123,32.36730197940075,6427.0717535069425,21043.683250476868,,873.4095470822883,2985.361017344007
2024-10-05,252.1975388014776,160.1330514574127,21.56423632440266,258.41672113984055,5800.694176915091,16290.949747398987,18726.27361580389,2040.4118968904936,604.9198459158924
2024-10-06,180.83040252012572,74.3234341331887,161.02786072021686,16.722771245094837,4966.138545275324,10284.961660904812,17739.214123217906,1053.8498450912566,9387.524028864173
2024-10-07,85.48702507930463,204.0543064620485,109.86945325247322,8.539211250263104,6637.19149300504,23778.437086452428,32154.449516498706,534.7172759543956,6281.525262077401
2024-10-08,104.21972783781013,378.8946739764359,126.01028121301822,47.60054520084457,,18404.47955482669,39195.89891208295,947.3703930835834,4301.929783281754
2024-10-09,50.67331487140188,238.97858369029785,44.29208192949975,109.05339449003137,4012.572918177881,23341.248334208874,17405.266258144296,819.816993488181,10066.929165534144
2024-10-10,115.62505672735603,34.36735484789276,62.84391434271888,,3752.9358032110804,31184.29118247055,33261.51789469742,1447.8436848121546,-4241.246351392984
2024-10-11,74.8817224462919,109.6634204642796,78.8376762559236,60.829878849480814,5981.577853344634,7151.414718081771,34647.996319693535,1296.4957978774758,5141.510236185071
2024-10-12,591.761584491061,180.98908183576398,159.27338345840934,271.40880868741135,5475.640347760821,15802.395147785817,13526.716130461438,1319.6138405371032,7075.136385709193
2024-10-13,370.0338003102926,232.11490325650252,6.997022649538422,53.85593515508663,5203.697321564794,18743.74632012852,36388.010703257765,1088.9932602488268,1627.47458012948
2024-10-14,212.22687522821667,129.70543168772295,27.77175351807827,39.203823068708,3984.202636557311,28728.957044879906,,,568.2392681107467
2024-10-15,94.04330082189193,115.74148330920193,57.998943364993785,81.82979944020495,5729.537080406904,10181.58188476109,27505.715413951802,1088.7206689176996,5965.027402481751
2024-10-16,78.50386602130224,470.20652331664763,50.48682492856199,11.220998908165354,4093.401340239261,31615.16615408363,40018.770898384064,,6438.26170021023
2024-10-17,171.93827163389523,241.4395401430785,21.26293884509654,153.57309652546962,4877.616014487587,20815.135409397742,39091.644594598765,1450.6000306094506,-5000.007614195538
2024-10-18,380.53011931804446,204.50946628423642,73.31241707910577,178.9312095316135,6736.332975664376,19423.996029596852,30824.94340573764,1300.822623751604,12261.767587654218
2024-10-19,,94.03289780743613,28.929868312342492,67.02024796033261,4206.998917027825,18811.641420686563,26388.43687740053,1350.0338488862599,6406.437880700431
2024-10-20,300.5064463171255,55.045736420778795,47.22312463250502,15.091769873352801,3112.4128915125666,17382.42180691983,22217.376859336342,1349.8676724747609,402.68670626257585
2024-10-21,115.18807179802215,207.07946538206986,70.61887287378171,72.1026691552234,3736.9433697558675,,29699.49192507047,1465.3327312145213,-2310.315430521978
2024-10-22,133.6285676479453,259.9267884138139,30.354766286943615,260.4289684846156,6193.158592025148,13588.875475505367,34558.07135763343,1286.4450124620764,7827.499080362599
2024-10-23,207.6115054911719,149.35074037843108,90.05161286269347,99.3050043706781,5305.677364856251,22072.485089863123,27406.58511167487,,4527.320391936418
2024-10-24,96.91365401032606,241.88942037736072,103.57180546513254,124.23353715779702,,17694.910005758145,12419.99195790376,1556.641872357947,5233.315703110048
2024-10-25,165.21920635750556,246.19616109716455,22.169642723148403,144.70501256980074,4389.087433626117,15427.199308915413,,1000.4862245990664,4912.066608720768
2024-10-26,89.77421270907566,271.8666260939395,28.71794204810638,10.771243292828345,5582.431889063828,35515.851054103376,31521.78577475915,943.2772260145479,7705.511881397551
2024-10-27,123.2930288224049,33.727778607160026,,43.929615461670025,3981.074178811732,22514.30440852076,26963.004026585328,844.2235202439432,5220.5568315157
2024-10-28,341.3332562869664,112.22354354262413,46.26650420595341,112.67727515952949,5366.798682371115,23679.593267966862,36857.26710738631,,-205.95239750167138
2024-10-29,215.78654501486335,,61.225941980349134,6.040783636240208,4122.494517424451,26826.660684011975,42197.10877186205,643.880327634263,-1645.6823117750453
2024-10-30,340.4481391083977,155.8578208298933,33.364862437785675,169.83572630023397,3922.808737669935,11471.900328088717,7584.707444096868,1338.6462288179032,4382.428682208348
2024-10-31,113.9079789638673,246.72854269680153,59.755321116330165,6.966588441416322,4235.015078209986,30513.75145473219,33474.10919937657,1167.242071649834,13100.625951783184
2024-11-01,302.0596452584048,204.421809577466,27.94234332742692,30.202533872677947,4549.511064219246,4946.256929029545,18586.80631351722,1540.3919099463171,1605.0061438795815
2024-11-02,38.9760656984254,13.130078093170766,28.887550053431504,164.2248504258728,4941.404196879556,15387.401539768878,33992.88405439153,998.4248068605028,2636.357422191054
2024-11-03,207.54215714342115,316.99995730297366,63.98448107812794,49.181233609319094,5282.546954133337,17245.8099609266,31023.417618996635,1139.004514374748,6908.334883789956
2024-11-04,316.1388607016972,100.95919691961353,30.881563298163996,70.10383671266526,573.9616502858671,23490.340189823037,35085.8122115244,1536.6609999880106,-130.62112360479864
2024-11-05,,70.42773256777717,43.99222268957437,298.3598470886434,4030.8193307038823,21312.309596848925,26006.019084042757,1614.9406940334457,5043.76167882058
2024-11-06,115.06012396825083,309.93206949920614,65.94093229855977,140.82470366149812,4530.116027172753,18999.11155580964,,995.954290274454,2197.9125241293227
2024-11-07,1659.4656203729414,1402.3019494157313,59.004591779649864,52.32413063172208,6806.074446329996,19928.01593223366,26397.054469946655,1254.534369776148,18762.84084272937
2024-11-08,399.9072739315165,339.47564562682265,28.353640202476086,148.13125405148816,3703.996869941441,14131.861858864591,33254.781081118264,1288.3256933052144,-1325.6549099289937
2024-11-09,123.27950323367473,182.44816290553575,111.94186031512244,53.72940269380772,5195.355941719895,11016.605633094961,38123.13862940179,1312.0960216863446,13299.58688157601
2024-11-10,293.8165727775661,111.05482141186285,75.94997101122374,43.584904165531135,6794.036371683005,24359.06973401636,20625.3495962198,1121.2273022053134,692.7428520245151
2024-11-11,516.7649875768661,167.28465392812754,58.005287346017276,57.87398834888376,3424.437764063273,,38216.48341498414,1584.4150194370905,5865.286325833011
2024-11-12,303.3817006990994,59.36976243017349,13.634409834795239,37.456186825523346,5472.770271037283,29506.96625094235,24817.021682827828,633.0889549135363,1949.2990065063402
2024-11-13,170.1646226313012,41.33499033049824,51.60709798522685,24.66707049404859,4037.2737992785756,15259.897419108751,32899.59905275621,1073.6609295596747,-4140.607868734777
2024-11-14,263.18364765064325,88.12201661353541,24.50005343558422,33.03152766711294,4394.4395092529185,24156.891261805536,25920.848377074937,1334.379219831884,5963.223868063149
2024-11-15,120.26441283558151,408.0880266804891,71.4327370570025,28.728884856835972,4036.2669992560227,18297.759629811608,31457.365021696813,1337.167443584803,929.0441752812446
2024-11-16,213.71657892543837,95.96083142947151,36.44452075732002,15.419774079239767,4121.771229900937,27142.84991116089,37135.021076562196,1605.8277091844288,4207.775943602117
2024-11-17,,,27.06664381557701,107.67875734291297,8266.294577487792,26131.77666006885,20183.88738169171,1559.4676179603862,-3361.683497825258
2024-11-18,256.99266972482144,132.605612728502,90.3214423605921,,6013.347046485998,21267.25639534674,24560.75282602535,1114.337512407833,772.0646863099284
2024-11-19,142.73745558394293,,3.6127303365728123,44.24717872068432,6322.085434143451,17962.81906000408,31479.70069873669,1589.9613730591814,-426.59275788555897
2024-11-20,267.5432514369268,320.88970620632585,48.659845198602916,316.9241134272462,5590.392184203795,,49212.66928824282,985.7874768667635,5936.03519850156
2024-11-21,141.61362501810447,389.0920022077586,75.184816737092,190.3513789356925,3072.4918539176506,,23094.482302665376,1479.2662148375512,4075.7200741602674
2024-11-22,367.5841887274186,106.90578921224756,181.6231817129278,105.570879953352,5473.949564387968,15893.357587482904,46321.07108797535,1743.156743526298,1958.3926494982884
2024-11-23,153.6250054538482,182.31976835965256,28.79327702907402,135.95764346878238,6287.515537408815,12033.207959123414,46035.38642940137,1564.4832320564908,44.580307349895975
2024-11-24,21.266746888861626,193.5951576374962,62.13537473622711,8.479162931714146,3975.920631153066,18268.802595909223,29221.51079438727,1231.731115057237,2634.2983363801823
2024-11-25,80.95061658906707,144.41782176922712,4.065805294577653,175.1455700080613,6158.392000593352,29092.482892089254,27614.779790400797,1100.4663684683633,2446.711494764716
2024-11-26,202.86695401263253,,,25.82466642919037,5845.203451824895,26878.92295239823,24463.478410682466,741.4226111222141,1896.2624279705224
2024-11-27,588.3503914512395,66.2015749278606,118.34784443698194,263.8687410913495,7222.448053776404,13326.035181976516,29454.379757338647,1293.1618913742611,13790.740095368608
2024-11-28,357.97174221258035,21.497311736841503,182.92730290850113,372.4368933151113,4498.660384983657,12993.455504600473,18746.244539523534,865.4348316087243,5718.8127002541005
2024-11-29,15.800361832623668,65.84674514587347,67.25012990048558,109.10291594981598,3682.866821269128,27648.103098076917,29390.08786143522,962.0596009158189,10423.732574280211
2024-11-30,47.25868585285488,140.51274097874588,6.382244442628327,125.06943481631001,4566.046268752945,13186.184571453025,41975.04219080685,842.7762597789986,781.6051170112505
2024-12-01,434.6675407958956,36.74484467436692,133.15173034558484,131.9783679048512,6722.685191796349,23055.771941852046,25111.31950018626,1061.8823002030035,2684.835096023447
2024-12-02,314.91893929896753,175.39407024540105,6.472664102380986,41.03214339870022,2805.9129429896443,16303.572707982057,28074.205568087593,1191.6091756539054,-320.957823761933
2024-12-03,798.3219360709707,158.20220395594276,,102.59353295579922,2517.949141482761,,16390.876205862063,1282.0843743497117,5918.79843904066
2024-12-04,136.94291367418182,95.0254413589123,141.8253220523974,20.918245420028462,5107.274334717936,15377.451205172727,32992.49670504835,1019.848009375811,-117.14184789568048
2024-12-05,95.11903701901409,120.5986617851656,43.36765969338283,258.84674557018326,4468.892848671013,26860.169181234967,32115.853479610993,1520.785111918555,-746.3961201238117
2024-12-06,211.29312472728762,44.00249763281832,25.538504330953593,122.67301933486064,5009.273471810821,21109.151924362188,30509.618878126166,1137.5384226030103,-7884.971150900732
2024-12-07,134.75270933099813,268.53479192125553,83.83016936758396,188.1954577438445,6134.374125483038,21513.16912540572,28265.383598222852,963.6832700203443,9616.43820694043
2024-12-08,407.6396619546644,265.4059758161687,54.130998082112356,64.32475193690672,4336.916784657377,8178.148511891593,27657.936649820364,1267.887680173031,1213.6596484205206
2024-12-09,,,110.25054037102578,34.61602216761019,2752.393002883255,6782.519880765689,34015.20186960538,1789.0658500631448,7806.311782730771
2024-12-10,161.03678643196156,53.72299362579904,56.37315794365414,9.324280788248517,7453.377868639933,18676.604358396115,29769.467187291015,1300.5481699605352,923.1776193537254
2024-12-11,83.46176441813063,66.65591222166769,57.516727881213825,27.12627197425541,3803.3260550734685,21481.436380499672,32519.774972442658,1091.1433117879178,4171.580045205385
2024-12-12,341.68679129331434,223.63258219702755,107.22083269637459,52.25653999188453,3729.155453585483,13248.81303357366,31719.862539636382,741.7615931643888,3130.3929310510275
2024-12-13,,193.1549323310957,42.81558901374667,126.19619270496763,6324.4640164671155,13467.839537141946,38987.418296766096,1134.1763037083788,3324.8874380003986
2024-12-14,271.1294811105852,307.5596792069917,17.85942919563294,90.5126989300042,4538.613054750179,23368.835778956796,35415.952779000436,1270.4784375264346,-2413.5488677601343
2024-12-15,654.404986748279,331.06330039955077,87.77390596025117,78.10514385297579,4923.932177558227,23377.126882742785,,1083.725732623329,10487.086731920295
2024-12-16,31.621817475437005,33.16240135547473,35.16216384291224,119.00974567729625,5579.348148872382,19173.553637672438,42147.37624521744,700.3846085277002,-1018.7582319925076
2024-12-17,532.8194017617742,218.03588908564345,60.39690029291204,53.03932530543036,6300.299723731995,24681.21032711645,33362.14823245249,944.8303831489699,8261.104593407345
2024-12-18,246.58339804973838,322.23314220077964,2.6458300160307004,119.30797280659559,4599.847168181874,12954.78622567912,40439.70151032335,1636.3615382663272,-4712.2776138290055
2024-12-19,71.40087054256472,114.43569043633164,41.18735017341085,76.76991190015451,,17864.390497478176,34855.54086709311,1630.2003011191382,-2860.368330447026
2024-12-20,217.43056450364153,147.28009473891453,27.499110616265693,73.17665748158493,2437.040181518233,29887.26563470204,15264.647368547656,934.0082492386206,3619.9624686592124
2024-12-21,334.8208550363862,130.64016287332234,2.481853292672943,24.399056723224387,5911.744684343693,20409.932779638904,40438.67810655464,1401.8270361598265,1451.294818842296
2024-12-22,100.8337968711186,135.23694850244874,42.42618498713974,40.858274760861356,3992.5669303788113,20757.875087521996,31081.409930741353,846.428164568948,3533.0948325316626
2024-12-23,282.29164718707705,267.9039809397108,43.784842031132534,2.1747695997159395,6646.72557992959,33835.679515806434,29584.361832793777,1621.2948845984856,3593.722244367154
2024-12-24,562.2668814054125,458.9425733091694,64.22445702407454,19.834659052420022,5170.453374596655,11603.947004907375,32250.786779916616,1273.5707543682709,13567.63097301274
2024-12-25,130.7965219916984,374.5700454142955,116.81732163513291,159.745800417036,4192.513601588718,24778.582199852663,27240.13470434346,1484.89244958496,5231.417563234354
